name,type,weight
理科大楼_5151,1,5
理科大楼_5152,1,42
理科大楼_5153,1,18
理科大楼_5154,1,34
理科大楼_5155,1,25
理科大楼_5156,1,23
理科大楼_5157,1,32
理科大楼_5158,1,17
理科大楼_5159,1,23
理科大楼_5160,1,7
理科大楼_5161,1,12
理科大楼_5162,1,38
理科大楼_5163,1,45
理科大楼_5164,1,17
理科大楼_5165,1,14
理科大楼_5166,1,34
理科大楼_5167,1,26
理科大楼_5168,1,23
理科大楼_5169,1,37
理科大楼_5170,1,49
理科大楼_5171,1,31
理科大楼_5172,1,44
理科大楼_5173,1,20
理科大楼_5174,1,6
理科大楼_5175,1,50
理科大楼_5176,1,21
理科大楼_5177,1,35
理科大楼_5178,1,30
理科大楼_5179,1,35
理科大楼_5180,1,48
理科大楼_5181,1,29
理科大楼_5182,1,30
理科大楼_5183,1,41
理科大楼_5184,1,26
理科大楼_5185,1,10
理科大楼_5186,1,13
理科大楼_5187,1,37
理科大楼_5188,1,17
理科大楼_5189,1,8
理科大楼_5190,1,34
理科大楼_5191,1,19
理科大楼_5192,1,49
理科大楼_5193,1,41
理科大楼_5194,1,39
理科大楼_5195,1,44
理科大楼_5196,1,22
理科大楼_5197,1,27
理科大楼_5198,1,45
理科大楼_5199,1,31
理科大楼_5200,1,40
理科大楼_5201,1,49
理科大楼_5202,1,21
理科大楼_5203,1,12
理科大楼_5204,1,23
理科大楼_5205,1,6
理科大楼_5206,1,47
理科大楼_5207,1,26
理科大楼_5208,1,20
理科大楼_5209,1,10
理科大楼_5210,1,39
理科大楼_5211,1,6
理科大楼_5212,1,14
理科大楼_5213,1,32
理科大楼_5214,1,24
理科大楼_5215,1,47
理科大楼_5216,1,14
理科大楼_5217,1,20
理科大楼_5218,1,8
理科大楼_5219,1,21
理科大楼_5220,1,25
理科大楼_5221,1,28
理科大楼_5222,1,22
理科大楼_5223,1,42
理科大楼_5224,1,50
理科大楼_5225,1,36
理科大楼_5226,1,47
理科大楼_5227,1,17
理科大楼_5228,1,35
理科大楼_5229,1,40
理科大楼_5230,1,48
理科大楼_5231,1,9
理科大楼_5232,1,37
理科大楼_5233,1,46
理科大楼_5234,1,31
理科大楼_5235,1,34
理科大楼_5236,1,47
理科大楼_5237,1,33
理科大楼_5238,1,28
理科大楼_5239,1,31
理科大楼_5240,1,33
理科大楼_5241,1,33
理科大楼_5242,1,46
理科大楼_5243,1,33
理科大楼_5244,1,19
理科大楼_5245,1,21
理科大楼_5246,1,10
理科大楼_5247,1,14
理科大楼_5248,1,24
理科大楼_5249,1,50
理科大楼_5250,1,43
理科大楼_5251,1,35
理科大楼_5252,1,49
理科大楼_5253,1,20
理科大楼_5254,1,20
理科大楼_5255,1,5
理科大楼_5256,1,46
理科大楼_5257,1,16
理科大楼_5258,1,48
理科大楼_5259,1,16
理科大楼_5260,1,10
理科大楼_5261,1,26
理科大楼_5262,1,42
理科大楼_5263,1,39
理科大楼_5264,1,33
理科大楼_5265,1,17
理科大楼_5266,1,47
理科大楼_5267,1,25
理科大楼_5268,1,8
理科大楼_5269,1,35
理科大楼_5270,1,5
理科大楼_5271,1,24
理科大楼_5272,1,39
理科大楼_5273,1,19
理科大楼_5274,1,33
理科大楼_5275,1,37
理科大楼_5276,1,35
理科大楼_5277,1,38
理科大楼_5278,1,21
理科大楼_5279,1,35
理科大楼_5280,1,47
理科大楼_5281,1,45
理科大楼_5282,1,44
理科大楼_5283,1,35
理科大楼_5284,1,18
理科大楼_5285,1,27
理科大楼_5286,1,39
理科大楼_5287,1,41
理科大楼_5288,1,8
理科大楼_5289,1,22
理科大楼_5290,1,46
理科大楼_5291,1,20
理科大楼_5292,1,6
理科大楼_5293,1,18
理科大楼_5294,1,22
理科大楼_5295,1,17
理科大楼_5296,1,21
理科大楼_5297,1,11
理科大楼_5298,1,44
理科大楼_5299,1,9
理科大楼_5300,1,13
理科大楼_5301,1,9
理科大楼_5302,1,15
理科大楼_5303,1,10
理科大楼_5304,1,9
理科大楼_5305,1,46
理科大楼_5306,1,30
理科大楼_5307,1,12
理科大楼_5308,1,36
理科大楼_5309,1,10
理科大楼_5310,1,48
理科大楼_5311,1,14
理科大楼_5312,1,24
理科大楼_5313,1,38
理科大楼_5314,1,25
理科大楼_5315,1,26
理科大楼_5316,1,42
理科大楼_5317,1,26
理科大楼_5318,1,11
理科大楼_5319,1,7
理科大楼_5320,1,43
理科大楼_5321,1,28
理科大楼_5322,1,39
理科大楼_5323,1,44
理科大楼_5324,1,41
理科大楼_5325,1,14
理科大楼_5326,1,21
理科大楼_5327,1,26
理科大楼_5328,1,40
理科大楼_5329,1,43
理科大楼_5330,1,49
理科大楼_5331,1,6
理科大楼_5332,1,43
理科大楼_5333,1,25
理科大楼_5334,1,43
理科大楼_5335,1,9
理科大楼_5336,1,17
理科大楼_5337,1,18
理科大楼_5338,1,27
理科大楼_5339,1,22
理科大楼_5340,1,29
理科大楼_5341,1,42
理科大楼_5342,1,49
理科大楼_5343,1,31
理科大楼_5344,1,17
理科大楼_5345,1,45
理科大楼_5346,1,15
理科大楼_5347,1,26
理科大楼_5348,1,49
理科大楼_5349,1,40
理科大楼_5350,1,12
理科大楼_5351,1,29
理科大楼_5352,1,7
理科大楼_5353,1,48
理科大楼_5354,1,27
理科大楼_5355,1,32
理科大楼_5356,1,28
理科大楼_5357,1,47
理科大楼_5358,1,41
理科大楼_5359,1,6
理科大楼_5360,1,21
理科大楼_5361,1,40
理科大楼_5362,1,24
理科大楼_5363,1,8
理科大楼_5364,1,34
理科大楼_5365,1,5
理科大楼_5366,1,38
理科大楼_5367,1,19
理科大楼_5368,1,18
理科大楼_5369,1,39
理科大楼_5370,1,19
理科大楼_5371,1,22
理科大楼_5372,1,41
理科大楼_5373,1,17
理科大楼_5374,1,37
理科大楼_5375,1,34
理科大楼_5376,1,9
理科大楼_5377,1,21
理科大楼_5378,1,41
理科大楼_5379,1,15
理科大楼_5380,1,46
理科大楼_5381,1,49
理科大楼_5382,1,19
理科大楼_5383,1,17
理科大楼_5384,1,20
理科大楼_5385,1,35
理科大楼_5386,1,24
理科大楼_5387,1,41
理科大楼_5388,1,36
理科大楼_5389,1,11
理科大楼_5390,1,32
理科大楼_5391,1,7
理科大楼_5392,1,31
理科大楼_5393,1,40
理科大楼_5394,1,14
理科大楼_5395,1,42
理科大楼_5396,1,30
理科大楼_5397,1,40
理科大楼_5398,1,19
理科大楼_5399,1,43
理科大楼_5400,1,8
理科大楼_5401,1,26
理科大楼_5402,1,42
理科大楼_5403,1,45
理科大楼_5404,1,11
理科大楼_5405,1,23
理科大楼_5406,1,32
理科大楼_5407,1,46
理科大楼_5408,1,24
理科大楼_5409,1,22
理科大楼_5410,1,41
理科大楼_5411,1,39
理科大楼_5412,1,43
理科大楼_5413,1,13
理科大楼_5414,1,6
理科大楼_5415,1,39
理科大楼_5416,1,7
理科大楼_5417,1,35
理科大楼_5418,1,33
理科大楼_5419,1,22
理科大楼_5420,1,20
理科大楼_5421,1,17
理科大楼_5422,1,14
理科大楼_5423,1,18
理科大楼_5424,1,43
理科大楼_5425,1,43
理科大楼_5426,1,36
理科大楼_5427,1,41
理科大楼_5428,1,33
理科大楼_5429,1,44
理科大楼_5430,1,11
理科大楼_5431,1,32
理科大楼_5432,1,45
理科大楼_5433,1,21
理科大楼_5434,1,14
理科大楼_5435,1,21
理科大楼_5436,1,19
理科大楼_5437,1,37
理科大楼_5438,1,39
理科大楼_5439,1,23
理科大楼_5440,1,12
理科大楼_5441,1,24
理科大楼_5442,1,28
理科大楼_5443,1,47
理科大楼_5444,1,35
理科大楼_5445,1,19
理科大楼_5446,1,29
理科大楼_5447,1,40
理科大楼_5448,1,9
理科大楼_5449,1,48
理科大楼_5450,1,42
理科大楼_5451,1,45
理科大楼_5452,1,34
理科大楼_5453,1,16
理科大楼_5454,1,9
理科大楼_5455,1,46
理科大楼_5456,1,47
理科大楼_5457,1,33
理科大楼_5458,1,14
理科大楼_5459,1,33
理科大楼_5460,1,20
理科大楼_5461,1,45
理科大楼_5462,1,16
理科大楼_5463,1,40
理科大楼_5464,1,20
理科大楼_5465,1,14
理科大楼_5466,1,29
理科大楼_5467,1,41
理科大楼_5468,1,25
理科大楼_5469,1,29
理科大楼_5470,1,42
理科大楼_5471,1,34
理科大楼_5472,1,50
理科大楼_5473,1,35
理科大楼_5474,1,46
理科大楼_5475,1,31
理科大楼_5476,1,42
理科大楼_5477,1,14
理科大楼_5478,1,14
理科大楼_5479,1,45
理科大楼_5480,1,6
理科大楼_5481,1,41
理科大楼_5482,1,48
理科大楼_5483,1,13
理科大楼_5484,1,47
理科大楼_5485,1,17
理科大楼_5486,1,21
理科大楼_5487,1,39
理科大楼_5488,1,15
理科大楼_5489,1,50
理科大楼_5490,1,7
理科大楼_5491,1,46
理科大楼_5492,1,23
理科大楼_5493,1,29
理科大楼_5494,1,46
理科大楼_5495,1,38
理科大楼_5496,1,48
理科大楼_5497,1,39
理科大楼_5498,1,37
理科大楼_5499,1,16
理科大楼_5500,1,26
理科大楼_5501,1,49
理科大楼_5502,1,48
理科大楼_5503,1,27
理科大楼_5504,1,8
理科大楼_5505,1,34
理科大楼_5506,1,8
理科大楼_5507,1,47
理科大楼_5508,1,44
理科大楼_5509,1,26
理科大楼_5510,1,45
理科大楼_5511,1,49
理科大楼_5512,1,29
理科大楼_5513,1,14
理科大楼_5514,1,13
理科大楼_5515,1,48
理科大楼_5516,1,39
理科大楼_5517,1,10
理科大楼_5518,1,12
理科大楼_5519,1,13
理科大楼_5520,1,37
理科大楼_5521,1,43
理科大楼_5522,1,13
理科大楼_5523,1,14
理科大楼_5524,1,41
理科大楼_5525,1,29
理科大楼_5526,1,12
理科大楼_5527,1,47
理科大楼_5528,1,34
理科大楼_5529,1,44
理科大楼_5530,1,8
理科大楼_5531,1,32
理科大楼_5532,1,31
理科大楼_5533,1,7
理科大楼_5534,1,41
理科大楼_5535,1,44
理科大楼_5536,1,24
理科大楼_5537,1,25
理科大楼_5538,1,49
理科大楼_5539,1,43
理科大楼_5540,1,9
理科大楼_5541,1,7
理科大楼_5542,1,41
理科大楼_5543,1,22
理科大楼_5544,1,25
理科大楼_5545,1,20
理科大楼_5546,1,45
理科大楼_5547,1,23
理科大楼_5548,1,19
理科大楼_5549,1,14
理科大楼_5550,1,5
理科大楼_5551,1,11
理科大楼_5552,1,37
理科大楼_5553,1,15
理科大楼_5554,1,27
理科大楼_5555,1,30
理科大楼_5556,1,28
理科大楼_5557,1,15
理科大楼_5558,1,17
理科大楼_5559,1,39
理科大楼_5560,1,32
理科大楼_5561,1,33
理科大楼_5562,1,37
理科大楼_5563,1,33
理科大楼_5564,1,48
理科大楼_5565,1,43
理科大楼_5566,1,41
理科大楼_5567,1,47
理科大楼_5568,1,45
理科大楼_5569,1,43
理科大楼_5570,1,47
理科大楼_5571,1,30
理科大楼_5572,1,27
理科大楼_5573,1,23
理科大楼_5574,1,37
理科大楼_5575,1,42
理科大楼_5576,1,5
理科大楼_5577,1,36
理科大楼_5578,1,40
理科大楼_5579,1,21
理科大楼_5580,1,5
理科大楼_5581,1,44
理科大楼_5582,1,47
理科大楼_5583,1,19
理科大楼_5584,1,9
理科大楼_5585,1,17
理科大楼_5586,1,29
理科大楼_5587,1,15
理科大楼_5588,1,41
理科大楼_5589,1,7
理科大楼_5590,1,44
理科大楼_5591,1,12
理科大楼_5592,1,45
理科大楼_5593,1,13
理科大楼_5594,1,16
理科大楼_5595,1,16
理科大楼_5596,1,9
理科大楼_5597,1,40
理科大楼_5598,1,43
理科大楼_5599,1,43
理科大楼_5600,1,36
理科大楼_5601,1,16
理科大楼_5602,1,15
理科大楼_5603,1,26
理科大楼_5604,1,22
理科大楼_5605,1,28
理科大楼_5606,1,40
理科大楼_5607,1,38
理科大楼_5608,1,27
理科大楼_5609,1,7
理科大楼_5610,1,48
理科大楼_5611,1,9
理科大楼_5612,1,34
理科大楼_5613,1,13
理科大楼_5614,1,24
理科大楼_5615,1,26
理科大楼_5616,1,21
理科大楼_5617,1,21
理科大楼_5618,1,10
理科大楼_5619,1,7
理科大楼_5620,1,41
理科大楼_5621,1,43
理科大楼_5622,1,21
理科大楼_5623,1,29
理科大楼_5624,1,39
理科大楼_5625,1,6
理科大楼_5626,1,24
理科大楼_5627,1,16
理科大楼_5628,1,50
理科大楼_5629,1,25
理科大楼_5630,1,17
理科大楼_5631,1,40
理科大楼_5632,1,19
理科大楼_5633,1,24
理科大楼_5634,1,36
理科大楼_5635,1,11
理科大楼_5636,1,10
理科大楼_5637,1,26
理科大楼_5638,1,20
理科大楼_5639,1,23
理科大楼_5640,1,40
理科大楼_5641,1,26
理科大楼_5642,1,36
理科大楼_5643,1,5
理科大楼_5644,1,9
理科大楼_5645,1,48
理科大楼_5646,1,22
理科大楼_5647,1,19
理科大楼_5648,1,36
理科大楼_5649,1,35
理科大楼_5650,1,31
理科大楼_5651,1,5
理科大楼_5652,1,16
理科大楼_5653,1,32
理科大楼_5654,1,9
理科大楼_5655,1,20
理科大楼_5656,1,33
理科大楼_5657,1,13
理科大楼_5658,1,37
理科大楼_5659,1,19
理科大楼_5660,1,37
理科大楼_5661,1,31
理科大楼_5662,1,45
理科大楼_5663,1,40
理科大楼_5664,1,47
理科大楼_5665,1,32
理科大楼_5666,1,29
理科大楼_5667,1,44
理科大楼_5668,1,38
理科大楼_5669,1,31
理科大楼_5670,1,8
理科大楼_5671,1,44
理科大楼_5672,1,43
理科大楼_5673,1,46
理科大楼_5674,1,26
理科大楼_5675,1,40
理科大楼_5676,1,5
理科大楼_5677,1,45
理科大楼_5678,1,46
理科大楼_5679,1,32
理科大楼_5680,1,21
理科大楼_5681,1,22
理科大楼_5682,1,36
理科大楼_5683,1,19
理科大楼_5684,1,45
理科大楼_5685,1,15
理科大楼_5686,1,44
理科大楼_5687,1,24
理科大楼_5688,1,36
理科大楼_5689,1,46
理科大楼_5690,1,26
理科大楼_5691,1,48
理科大楼_5692,1,17
理科大楼_5693,1,23
理科大楼_5694,1,14
理科大楼_5695,1,42
理科大楼_5696,1,41
理科大楼_5697,1,20
理科大楼_5698,1,26
理科大楼_5699,1,19
理科大楼_5700,1,27
理科大楼_5701,1,31
理科大楼_5702,1,14
理科大楼_5703,1,38
理科大楼_5704,1,45
理科大楼_5705,1,38
理科大楼_5706,1,21
理科大楼_5707,1,19
理科大楼_5708,1,29
理科大楼_5709,1,32
理科大楼_5710,1,49
理科大楼_5711,1,37
理科大楼_5712,1,25
理科大楼_5713,1,50
理科大楼_5714,1,38
理科大楼_5715,1,34
理科大楼_5716,1,44
理科大楼_5717,1,8
理科大楼_5718,1,13
理科大楼_5719,1,47
理科大楼_5720,1,19
理科大楼_5721,1,46
理科大楼_5722,1,19
理科大楼_5723,1,11
理科大楼_5724,1,17
理科大楼_5725,1,40
理科大楼_5726,1,34
理科大楼_5727,1,43
理科大楼_5728,1,39
理科大楼_5729,1,45
理科大楼_5730,1,43
理科大楼_5731,1,19
理科大楼_5732,1,39
理科大楼_5733,1,33
理科大楼_5734,1,22
理科大楼_5735,1,37
理科大楼_5736,1,16
理科大楼_5737,1,16
理科大楼_5738,1,11
理科大楼_5739,1,22
理科大楼_5740,1,24
理科大楼_5741,1,7
理科大楼_5742,1,29
理科大楼_5743,1,26
理科大楼_5744,1,12
理科大楼_5745,1,48
理科大楼_5746,1,45
理科大楼_5747,1,44
理科大楼_5748,1,20
理科大楼_5749,1,16
理科大楼_5750,1,16
理科大楼_5751,1,36
理科大楼_5752,1,27
理科大楼_5753,1,16
理科大楼_5754,1,35
理科大楼_5755,1,37
理科大楼_5756,1,6
理科大楼_5757,1,45
理科大楼_5758,1,28
理科大楼_5759,1,5
理科大楼_5760,1,49
理科大楼_5761,1,23
理科大楼_5762,1,18
理科大楼_5763,1,44
理科大楼_5764,1,20
理科大楼_5765,1,7
理科大楼_5766,1,9
理科大楼_5767,1,7
理科大楼_5768,1,44
理科大楼_5769,1,11
理科大楼_5770,1,23
理科大楼_5771,1,23
理科大楼_5772,1,14
理科大楼_5773,1,41
理科大楼_5774,1,9
理科大楼_5775,1,29
理科大楼_5776,1,46
理科大楼_5777,1,47
理科大楼_5778,1,47
理科大楼_5779,1,41
理科大楼_5780,1,12
理科大楼_5781,1,11
理科大楼_5782,1,19
理科大楼_5783,1,48
理科大楼_5784,1,40
理科大楼_5785,1,48
理科大楼_5786,1,34
理科大楼_5787,1,16
理科大楼_5788,1,43
理科大楼_5789,1,36
理科大楼_5790,1,33
理科大楼_5791,1,24
理科大楼_5792,1,46
理科大楼_5793,1,45
理科大楼_5794,1,47
理科大楼_5795,1,10
理科大楼_5796,1,35
理科大楼_5797,1,45
理科大楼_5798,1,42
理科大楼_5799,1,30
理科大楼_5800,1,12
理科大楼_5801,1,5
理科大楼_5802,1,47
理科大楼_5803,1,6
理科大楼_5804,1,11
理科大楼_5805,1,14
理科大楼_5806,1,19
理科大楼_5807,1,45
理科大楼_5808,1,27
理科大楼_5809,1,28
理科大楼_5810,1,34
理科大楼_5811,1,45
理科大楼_5812,1,28
理科大楼_5813,1,27
理科大楼_5814,1,14
理科大楼_5815,1,24
理科大楼_5816,1,8
理科大楼_5817,1,9
理科大楼_5818,1,29
理科大楼_5819,1,23
理科大楼_5820,1,47
理科大楼_5821,1,24
理科大楼_5822,1,43
理科大楼_5823,1,24
理科大楼_5824,1,8
理科大楼_5825,1,7
理科大楼_5826,1,48
理科大楼_5827,1,5
理科大楼_5828,1,41
理科大楼_5829,1,48
理科大楼_5830,1,10
理科大楼_5831,1,37
理科大楼_5832,1,39
理科大楼_5833,1,28
理科大楼_5834,1,6
理科大楼_5835,1,23
理科大楼_5836,1,30
理科大楼_5837,1,20
理科大楼_5838,1,49
理科大楼_5839,1,16
理科大楼_5840,1,5
理科大楼_5841,1,46
理科大楼_5842,1,16
理科大楼_5843,1,33
理科大楼_5844,1,28
理科大楼_5845,1,12
理科大楼_5846,1,6
理科大楼_5847,1,37
理科大楼_5848,1,50
理科大楼_5849,1,28
理科大楼_5850,1,45
理科大楼_5851,1,43
理科大楼_5852,1,39
理科大楼_5853,1,35
理科大楼_5854,1,43
理科大楼_5855,1,22
理科大楼_5856,1,48
理科大楼_5857,1,49
理科大楼_5858,1,25
理科大楼_5859,1,34
理科大楼_5860,1,47
理科大楼_5861,1,49
理科大楼_5862,1,47
理科大楼_5863,1,43
理科大楼_5864,1,12
理科大楼_5865,1,33
理科大楼_5866,1,35
理科大楼_5867,1,39
理科大楼_5868,1,27
理科大楼_5869,1,35
理科大楼_5870,1,8
理科大楼_5871,1,36
理科大楼_5872,1,6
理科大楼_5873,1,8
理科大楼_5874,1,27
理科大楼_5875,1,47
理科大楼_5876,1,11
理科大楼_5877,1,11
理科大楼_5878,1,24
理科大楼_5879,1,13
理科大楼_5880,1,15
理科大楼_5881,1,39
理科大楼_5882,1,49
理科大楼_5883,1,12
理科大楼_5884,1,19
理科大楼_5885,1,19
理科大楼_5886,1,49
理科大楼_5887,1,6
理科大楼_5888,1,20
理科大楼_5889,1,21
理科大楼_5890,1,10
理科大楼_5891,1,24
理科大楼_5892,1,21
理科大楼_5893,1,39
理科大楼_5894,1,47
理科大楼_5895,1,6
理科大楼_5896,1,43
理科大楼_5897,1,17
理科大楼_5898,1,29
理科大楼_5899,1,28
理科大楼_5900,1,48
理科大楼_5901,1,30
理科大楼_5902,1,16
理科大楼_5903,1,37
理科大楼_5904,1,29
理科大楼_5905,1,42
理科大楼_5906,1,19
理科大楼_5907,1,8
理科大楼_5908,1,38
理科大楼_5909,1,22
理科大楼_5910,1,35
理科大楼_5911,1,48
理科大楼_5912,1,23
理科大楼_5913,1,18
理科大楼_5914,1,18
理科大楼_5915,1,7
理科大楼_5916,1,36
理科大楼_5917,1,39
理科大楼_5918,1,36
理科大楼_5919,1,19
理科大楼_5920,1,49
理科大楼_5921,1,35
理科大楼_5922,1,16
理科大楼_5923,1,31
理科大楼_5924,1,39
理科大楼_5925,1,11
理科大楼_5926,1,37
理科大楼_5927,1,46
理科大楼_5928,1,32
理科大楼_5929,1,9
理科大楼_5930,1,10
理科大楼_5931,1,16
理科大楼_5932,1,12
理科大楼_5933,1,29
理科大楼_5934,1,42
理科大楼_5935,1,34
理科大楼_5936,1,15
理科大楼_5937,1,45
理科大楼_5938,1,50
理科大楼_5939,1,8
理科大楼_5940,1,40
理科大楼_5941,1,35
理科大楼_5942,1,40
理科大楼_5943,1,43
理科大楼_5944,1,19
理科大楼_5945,1,27
理科大楼_5946,1,16
理科大楼_5947,1,47
理科大楼_5948,1,16
理科大楼_5949,1,40
理科大楼_5950,1,13
理科大楼_5951,1,42
理科大楼_5952,1,27
理科大楼_5953,1,22
理科大楼_5954,1,26
理科大楼_5955,1,19
理科大楼_5956,1,41
理科大楼_5957,1,47
理科大楼_5958,1,10
理科大楼_5959,1,30
理科大楼_5960,1,29
理科大楼_5961,1,29
理科大楼_5962,1,38
理科大楼_5963,1,34
理科大楼_5964,1,20
理科大楼_5965,1,36
理科大楼_5966,1,40
理科大楼_5967,1,17
理科大楼_5968,1,13
理科大楼_5969,1,37
理科大楼_5970,1,10
理科大楼_5971,1,23
理科大楼_5972,1,44
理科大楼_5973,1,22
理科大楼_5974,1,19
理科大楼_5975,1,34
理科大楼_5976,1,33
理科大楼_5977,1,9
理科大楼_5978,1,39
理科大楼_5979,1,41
理科大楼_5980,1,6
理科大楼_5981,1,37
理科大楼_5982,1,8
理科大楼_5983,1,32
理科大楼_5984,1,20
理科大楼_5985,1,35
理科大楼_5986,1,19
理科大楼_5987,1,42
理科大楼_5988,1,24
理科大楼_5989,1,7
理科大楼_5990,1,10
理科大楼_5991,1,9
理科大楼_5992,1,44
理科大楼_5993,1,46
理科大楼_5994,1,23
理科大楼_5995,1,5
理科大楼_5996,1,21
理科大楼_5997,1,32
理科大楼_5998,1,13
理科大楼_5999,1,22
理科大楼_6000,1,10
理科大楼_6001,1,29
理科大楼_6002,1,6
理科大楼_6003,1,14
理科大楼_6004,1,37
理科大楼_6005,1,32
理科大楼_6006,1,39
理科大楼_6007,1,18
理科大楼_6008,1,35
理科大楼_6009,1,6
理科大楼_6010,1,13
理科大楼_6011,1,11
理科大楼_6012,1,14
理科大楼_6013,1,47
理科大楼_6014,1,48
理科大楼_6015,1,35
理科大楼_6016,1,39
理科大楼_6017,1,46
理科大楼_6018,1,6
理科大楼_6019,1,10
理科大楼_6020,1,42
理科大楼_6021,1,15
理科大楼_6022,1,33
理科大楼_6023,1,9
理科大楼_6024,1,10
理科大楼_6025,1,37
理科大楼_6026,1,12
理科大楼_6027,1,14
理科大楼_6028,1,47
理科大楼_6029,1,41
理科大楼_6030,1,40
理科大楼_6031,1,30
理科大楼_6032,1,49
理科大楼_6033,1,6
理科大楼_6034,1,19
理科大楼_6035,1,47
理科大楼_6036,1,25
理科大楼_6037,1,15
理科大楼_6038,1,43
理科大楼_6039,1,13
理科大楼_6040,1,40
理科大楼_6041,1,46
理科大楼_6042,1,30
理科大楼_6043,1,32
理科大楼_6044,1,43
理科大楼_6045,1,6
理科大楼_6046,1,9
理科大楼_6047,1,47
理科大楼_6048,1,5
理科大楼_6049,1,9
理科大楼_6050,1,8
理科大楼_6051,1,20
理科大楼_6052,1,40
理科大楼_6053,1,19
理科大楼_6054,1,10
理科大楼_6055,1,7
理科大楼_6056,1,29
理科大楼_6057,1,23
理科大楼_6058,1,47
理科大楼_6059,1,25
理科大楼_6060,1,30
理科大楼_6061,1,41
理科大楼_6062,1,28
理科大楼_6063,1,41
理科大楼_6064,1,24
理科大楼_6065,1,32
理科大楼_6066,1,19
理科大楼_6067,1,30
理科大楼_6068,1,19
理科大楼_6069,1,48
理科大楼_6070,1,47
理科大楼_6071,1,37
理科大楼_6072,1,36
理科大楼_6073,1,29
理科大楼_6074,1,20
理科大楼_6075,1,18
理科大楼_6076,1,40
理科大楼_6077,1,49
理科大楼_6078,1,41
理科大楼_6079,1,12
理科大楼_6080,1,47
理科大楼_6081,1,30
理科大楼_6082,1,22
理科大楼_6083,1,6
理科大楼_6084,1,26
理科大楼_6085,1,43
理科大楼_6086,1,13
理科大楼_6087,1,21
理科大楼_6088,1,31
理科大楼_6089,1,25
理科大楼_6090,1,30
理科大楼_6091,1,22
理科大楼_6092,1,42
理科大楼_6093,1,39
理科大楼_6094,1,32
理科大楼_6095,1,44
理科大楼_6096,1,9
理科大楼_6097,1,8
理科大楼_6098,1,20
理科大楼_6099,1,19
理科大楼_6100,1,27
理科大楼_6101,1,7
理科大楼_6102,1,32
理科大楼_6103,1,38
理科大楼_6104,1,37
理科大楼_6105,1,28
理科大楼_6106,1,43
理科大楼_6107,1,50
理科大楼_6108,1,48
理科大楼_6109,1,38
理科大楼_6110,1,37
理科大楼_6111,1,9
理科大楼_6112,1,49
理科大楼_6113,1,39
理科大楼_6114,1,36
理科大楼_6115,1,21
理科大楼_6116,1,25
理科大楼_6117,1,42
理科大楼_6118,1,33
理科大楼_6119,1,18
理科大楼_6120,1,29
理科大楼_6121,1,10
理科大楼_6122,1,18
理科大楼_6123,1,23
理科大楼_6124,1,49
理科大楼_6125,1,22
理科大楼_6126,1,35
理科大楼_6127,1,50
理科大楼_6128,1,41
理科大楼_6129,1,8
理科大楼_6130,1,11
理科大楼_6131,1,10
理科大楼_6132,1,13
理科大楼_6133,1,25
理科大楼_6134,1,28
理科大楼_6135,1,9
理科大楼_6136,1,30
理科大楼_6137,1,44
理科大楼_6138,1,39
理科大楼_6139,1,43
理科大楼_6140,1,46
理科大楼_6141,1,7
理科大楼_6142,1,18
理科大楼_6143,1,14
理科大楼_6144,1,34
理科大楼_6145,1,37
理科大楼_6146,1,43
理科大楼_6147,1,38
理科大楼_6148,1,26
理科大楼_6149,1,32
理科大楼_6150,1,35
理科大楼_6151,1,26
理科大楼_6152,1,29
理科大楼_6153,1,32
理科大楼_6154,1,34
理科大楼_6155,1,24
理科大楼_6156,1,40
理科大楼_6157,1,25
理科大楼_6158,1,47
理科大楼_6159,1,46
理科大楼_6160,1,19
理科大楼_6161,1,25
理科大楼_6162,1,36
理科大楼_6163,1,40
理科大楼_6164,1,27
理科大楼_6165,1,32
理科大楼_6166,1,17
理科大楼_6167,1,31
理科大楼_6168,1,7
理科大楼_6169,1,41
理科大楼_6170,1,43
理科大楼_6171,1,42
理科大楼_6172,1,13
理科大楼_6173,1,14
理科大楼_6174,1,6
理科大楼_6175,1,48
理科大楼_6176,1,11
理科大楼_6177,1,31
理科大楼_6178,1,22
理科大楼_6179,1,45
理科大楼_6180,1,13
理科大楼_6181,1,50
理科大楼_6182,1,7
理科大楼_6183,1,35
理科大楼_6184,1,41
理科大楼_6185,1,50
理科大楼_6186,1,37
理科大楼_6187,1,20
理科大楼_6188,1,37
理科大楼_6189,1,50
理科大楼_6190,1,25
理科大楼_6191,1,40
理科大楼_6192,1,39
理科大楼_6193,1,25
理科大楼_6194,1,32
理科大楼_6195,1,5
理科大楼_6196,1,36
理科大楼_6197,1,16
理科大楼_6198,1,18
理科大楼_6199,1,19
理科大楼_6200,1,11
理科大楼_6201,1,20
理科大楼_6202,1,38
理科大楼_6203,1,20
理科大楼_6204,1,12
理科大楼_6205,1,44
理科大楼_6206,1,7
理科大楼_6207,1,50
理科大楼_6208,1,33
理科大楼_6209,1,15
理科大楼_6210,1,43
理科大楼_6211,1,10
理科大楼_6212,1,36
理科大楼_6213,1,24
理科大楼_6214,1,9
理科大楼_6215,1,40
理科大楼_6216,1,14
理科大楼_6217,1,34
理科大楼_6218,1,42
理科大楼_6219,1,5
理科大楼_6220,1,18
理科大楼_6221,1,16
理科大楼_6222,1,44
理科大楼_6223,1,39
理科大楼_6224,1,19
理科大楼_6225,1,20
理科大楼_6226,1,26
